id,appointment_info,archived,coordinates,created_at,dates,details,hours,irs_id,languages,last_scrape_id,name,updated_at
1720,Required,true,0101000020E61000003293A8177C1D55C0E38920CEC3054340,2020-01-10T19:32:30.900397,23 JAN 2017 - 07 APR 2017,"498 Georgetown Street
Volunteer Prepared
Lexington, KY 40508
000-000-0211
Volunteer Prepared Taxes",,3400,English,1078,Black and Williams Center,2022-01-09T00:00:47.989319
1722,Required,true,0101000020E610000002637D03930155C05F7D3CF4DDE94340,2020-01-10T19:32:30.918052,07 FEB 2017 - 13 APR 2017,"325 N Third Street
Fairborn, OH 45324
937-878-4141
Volunteer Prepared Taxes",,6381,English,1078,Fairborn Senior Center,2022-01-09T00:00:47.989319
1740,Not Required,true,0101000020E61000001747E5266AFB54C063B5F97FD5D74340,2020-01-10T19:32:31.078414,23 JAN 2017 - 17 APR 2017,"76 East Market Street
Xenia, OH 45385
Volunteer Prepared Taxes","MON 10:00AM-6:30PM
WED 10:00AM-6:30PM
FRI 10:00AM-4:30PM",12702,English,1078,Greene County Branch Library - Xenia,2022-01-09T00:00:47.989319
1751,Not Required,true,0101000020E61000005DFA97A432F054C004ADC090D50D4440,2020-01-10T19:32:31.168451,24 JAN 2017 - 11 APR 2017,"40 Monument Square
Suite 200
Urbana, OH 43078
Volunteer Prepared Taxes",TUE 9:00AM-4:30PM,24597,English,1078,CAO of Champaign TCE,2022-01-09T00:00:47.989319
1678,Not Required,true,0101000020E61000006C3F19E3C3EB55C0DAFF006BD5663E40,2020-01-10T19:32:30.558881,07 FEB 2022 - 01 APR 2022,"516 South McKenzie St
Foley, AL 36535
Volunteer Prepared Taxes","MON 9:00AM-4:00PM
TUE 9:00AM-4:00PM
WED 9:00AM-4:00PM
THU 9:00AM-4:00PM
FRI 9:00AM-4:00PM",17206,English,1081,United Bank - Foley,2022-01-30T00:01:15.175697
1756,Required,true,0101000020E610000014967840D90B55C023BBD23252FF4240,2020-01-10T19:32:31.208519,28 JAN 2017 - 25 MAR 2017,"30 Taylor Avenue
Winchester, KY 40391
859-744-5034
Volunteer Prepared Taxes",,409,English,1078,Clark County Community Service,2022-01-09T00:00:47.989319
1708,Required,false,0101000020E6100000433BA759A08655C031444E5FCFB74040,2020-01-10T19:32:30.803382,07 FEB 2022 - 11 APR 2022,"132 North Court Street
Talladega, AL 35161
256-234-0347
Volunteer Prepared Taxes",,14349,English,1088,VCCA Talladega VITA Site,2022-03-20T00:00:59.483014
1717,Required,false,0101000020E6100000B9FAB1497E1F55C0F0FD0DDAAB054340,2020-01-10T19:32:30.875982,06 FEB 2022 - 10 APR 2022,"145 Deweese St
Lexington, KY 40507
866-362-6211
Volunteer Prepared Taxes",,3403,English,1088,Urban League of Lexington,2022-03-20T00:00:59.593159
1747,Required,false,0101000020E61000000F0F61FC34FB54C01990BDDEFD3D4440,2020-01-10T19:32:31.135646,01 FEB 2022 - 29 MAR 2022,"165 E Lake Street
Lakeview, OH 43331
937-642-4986
Volunteer Prepared Taxes",,21762,English,1088,CAO of Logan,2022-03-20T00:00:59.624521
1726,Required,false,0101000020E610000057B1F84D610955C02EAD86C43D8A4340,2020-01-10T19:32:30.949756,08 FEB 2022 - 14 APR 2022,"3003 Hospital Drive
Batavia, OH 45103
513-734-0835
Volunteer Prepared Taxes",,9487,English,1088,Clermont County Community Services Inc,2022-03-20T00:00:59.656712
1736,Required,false,0101000020E6100000793E03EACDD155C055C2137AFD653E40,2020-01-10T19:32:31.045972,07 FEB 2022 - 13 APR 2022,"1715 E Olive Rd
Volunteer prepared and self prep
Pensacola, FL 32514
850-595-5905
Volunteer Prepared Taxes",,11398,English,1088,United Way Goodwill,2022-03-20T00:00:59.739926
1749,Required,false,0101000020E6100000F5F6E7A2211455C0325A475513DE4240,2020-01-10T19:32:31.152421,27 JAN 2022 - 15 APR 2022,"309 Spangler Drive
Richmond, KY 40475
859-624-2046
Volunteer Prepared Taxes",,3399,English,1088,KY River Foothills Development Council,2022-03-20T00:00:59.822137
1752,Required,false,0101000020E6100000946A9F8EC77C55C0E292E34EE9744040,2020-01-10T19:32:31.176908,24 JAN 2022 - 14 APR 2022,"5030 Highway 280
Suite C
Alexander City, AL 35010
256-234-0347
Volunteer Prepared Taxes",,9731,"English,Spanish,Korean",1088,VCCA TCE Site,2022-03-20T00:00:59.849688
1770,Not Required,false,0101000020E6100000807D74EACA3755C0B5FB5580EF944140,2020-01-10T19:32:31.321299,05 FEB 2022 - 09 APR 2022,"795 Church Street NE
Cleveland, TN 37311
Volunteer Prepared Taxes",SAT 10:00AM-2:00PM,11162,English,1088,Cleveland Bradley County Public Library,2022-03-20T00:00:59.957621
1778,Required,false,0101000020E6100000A94BC63192C954C0556D37C1371B4540,2020-01-10T19:32:31.386412,25 JAN 2022 - 12 APR 2022,"2121 Biddle Ave
Ste. 102
Wyandotte, MI 48192
313-388-9799
Volunteer Prepared Taxes",,5589,"English,Spanish",1088,Wayne Metro CAA/ Wyandotte,2022-03-20T00:00:59.995016
1792,Not Required,false,0101000020E6100000A2B5A2CD71DB54C0C30E63D2DFF34340,2020-01-10T19:32:31.502727,04 FEB 2022 - 01 APR 2022,"306 Lafayette Street, STE A
London, OH 43140
Volunteer Prepared Taxes",FRI 4:00AM-7:00PM,2488,English,1088,CAO of Madison,2022-03-20T00:01:00.087952
1793,Not Required,true,0101000020E6100000BC7669C361DD54C02104E44BA8F04340,2020-01-10T19:32:31.51089,18 JAN 2017 - 13 APR 2017,"255 W High St
London, OH 43140
Volunteer Prepared Taxes","MON 9:00AM-4:30PM
WED 9:00AM-4:30PM
THU 9:00AM-4:30PM
FRI 9:00AM-4:30PM",24601,English,1078,CAO of Madison County TCE,2022-01-09T00:00:47.989319
1791,Not Required,true,0101000020E6100000B70DA32078D754C049D8B793881E4440,2020-01-10T19:32:31.494225,18 JAN 2017 - 12 APR 2017,"232 N Main St
Marysville, OH 43040
Volunteer Prepared Taxes","MON 10:00AM-6:00PM
WED 10:00AM-6:00PM",24604,English,1078,CAO of Union County TCE,2022-01-09T00:00:47.989319
1795,Not Required,true,0101000020E6100000153B1A87FAD254C03BDF4F8D97364440,2020-01-10T19:32:31.527681,11 FEB 2017 - 04 MAR 2017,"4 E Ottawa St
Richwood, OH 43344
Volunteer Prepared Taxes",SAT 9:00AM-2:00PM,18838,English,1078,Richwood Library,2022-01-09T00:00:47.989319
1798,Required,false,0101000020E61000000762D9CC21A255C0C097C28366CB3E40,2020-01-10T19:32:31.552534,07 FEB 2022 - 15 APR 2022,"3098 Airport Road
Crestview, FL 32539
850-689-5850
Volunteer Prepared Taxes",,24195,English,1088,"VITA, IFAS / UF Okaloosa County Virtual Intake Site",2022-03-20T00:01:00.139678
1807,Not Required,true,0101000020E6100000BEF73768AFC954C05019FF3EE3484440,2020-01-10T19:32:31.631315,17 JAN 2017 - 11 APR 2017,"1183 Bellefontaine Ave
Marion, OH 43302
Volunteer Prepared Taxes",TUE 10:00AM-6:00PM,20399,English,1078,Marion VITA,2022-01-09T00:00:47.989319
1808,Not Required,true,0101000020E6100000BEF73768AFC954C05019FF3EE3484440,2020-01-10T19:32:31.639462,17 JAN 2017 - 11 APR 2017,"1183 Bellefontaine Ave
Marion, OH 43302
Volunteer Prepared Taxes",TUE 10:00AM-6:00PM,24602,English,1078,Marion TCE,2022-01-09T00:00:47.989319
1820,Not Required,true,0101000020E61000001BBCAFCA85C454C0AD872F1345264440,2020-01-10T19:32:31.734927,21 JAN 2017 - 12 APR 2017,"74 W William St
Delaware, OH 43015
Volunteer Prepared Taxes","WED 5:00PM-8:00PM
SAT 9:00AM-2:00PM",24603,"English,Spanish",1078,Woodward Family Resource Ctr TCE,2022-01-09T00:00:47.989319
1821,Not Required,true,0101000020E61000006A2FA2ED98C454C00A3197546D254440,2020-01-10T19:32:31.742656,21 JAN 2017 - 12 APR 2017,"74 W William St
Delaware, OH 43015
Volunteer Prepared Taxes","WED 5:00PM-8:00PM
SAT 9:00AM-2:00PM",7398,"English,Spanish",1078,Woodward Family Resource Ctr,2022-01-09T00:00:47.989319
1823,Not Required,true,0101000020E6100000F2423A3C84C454C0C43E011423234440,2020-01-10T19:32:31.758219,25 JAN 2017 - 05 APR 2017,"1135 Columbus Pike
Delaware, OH 43015
Volunteer Prepared Taxes",WED 10:00AM-4:00PM,21837,English,1078,Goodwill of Delaware,2022-01-09T00:00:47.989319
1830,Required,true,0101000020E6100000FF3D78EDD2BF54C0639CBF0985FE4340,2020-01-10T19:32:31.813223,20 JAN 2017 - 04 MAR 2017,"303 East 6Th Ave.
Columbus, OH 43201
000-000-0211
Volunteer Prepared Taxes",,4448,English,1078,Godman Guild,2022-01-09T00:00:47.989319
1834,Required,true,0101000020E61000004016A243E0BD54C079944A7842094440,2020-01-10T19:32:31.844308,04 FEB 2017 - 11 MAR 2017,"1919 Northcliff Drive
Columbus, OH 43224
614-221-2255
Volunteer Prepared Taxes",,11799,English,1078,Northland High School,2022-01-09T00:00:47.989319
1835,Required,false,0101000020E61000002C4487C091BE54C02827DA5548F74340,2020-01-10T19:32:31.852075,02 FEB 2022 - 15 APR 2022,"711 Southwood
Columbus, OH 43207
614-221-2255
Volunteer Prepared Taxes",,5830,English,1088,Impact Community Action,2022-03-20T00:01:00.533246
1846,Required,true,0101000020E61000006B7D91D096BC54C0BEF73768AFC84340,2020-01-10T19:32:31.955972,03 FEB 2017 - 31 MAR 2017,"2105 Chickasaw Dr
Circleville, OH 43113
740-477-1655
Volunteer Prepared Taxes",,18400,English,1078,Pickaway Senior Center,2022-01-09T00:00:47.989319
1848,Not Required,false,0101000020E61000005B087250C2BE54C073124A5F08AB4340,2020-01-10T19:32:31.974477,24 JAN 2022 - 15 APR 2022,"69 East Water St
Chillicothe, OH 45601
Volunteer Prepared Taxes","MON 1:00PM-7:00PM
TUE 10:00AM-6:00PM
WED 10:00AM-6:00PM
THU 5:00PM-7:00PM
FRI 10:00AM-6:00PM",13611,"English,Spanish",1088,VITA United Way Ross S45062229,2022-03-20T00:01:00.689258
1850,Required,true,0101000020E6100000FE648C0FB3F754C0A400513063004240,2020-01-10T19:32:31.992902,01 FEB 2017 - 22 MAR 2017,"4200 Asheville Highway
Knoxville, TN 37914
865-546-5125
Volunteer Prepared Taxes",,23529,English,1078,CAC East Neighborhood Center,2022-01-09T00:00:47.989319
1851,Not Required,true,0101000020E6100000D5CA845FEABE54C01538D906EE904340,2020-01-10T19:32:32.002335,23 JAN 2017 - 10 APR 2017,"402 Clough Street
May be prepared offsite; requires return visit
Waverly, OH 45690
740-289-2371
Volunteer Prepared Taxes","MON 8:30AM-5:00PM
TUE 8:30AM-5:00PM",5061,English,1078,Pike County Senior Center S45049674,2022-01-09T00:00:47.989319
1853,Not Required,true,0101000020E6100000759483D904EA54C0CEAACFD5564A4240,2020-01-10T19:32:32.020638,01 FEB 2017 - 17 APR 2017,"6965 Cumberland Gap Parkway
Harrogate, TN 37752
Volunteer Prepared Taxes","MON 2:30PM-6:30PM
WED 2:30PM-6:30PM",3674,English,1078,Lincoln Memorial University,2022-01-09T00:00:47.989319
1857,Required,true,0101000020E61000000A86730D33C054C0BE86E0B88C5D4340,2020-01-10T19:32:32.057651,01 JAN 2017 - 31 DEC 2017,"117 Market Street
Portsmouth, OH 45662
740-776-4004
Volunteer Prepared Taxes",,24553,English,1078,The Potter's House Ministries 2 S23063123,2022-01-09T00:00:47.989319
1861,Not Required,false,0101000020E6100000E90AB6114F1F55C09ECF807A33D84040,2020-01-10T19:32:32.095134,09 FEB 2022 - 13 MAY 2022,"2841 Greenbriar Parkway Southwest
Atlanta, GA 30331
Volunteer Prepared Taxes","TUE 11:00AM-4:00PM
THU 11:00AM-4:00PM
FRI 11:00AM-4:00PM
SAT 11:00AM-4:00PM",1881,English,1088,Greenbriar Mall,2022-03-20T00:01:00.803416
1865,Required,false,0101000020E61000003E78EDD286A654C0A0DCB6EF51DB4340,2020-01-10T19:32:32.130827,01 FEB 2022 - 14 APR 2022,"115 S Broad St
Lancaster, OH 43130
740-653-0643
Volunteer Prepared Taxes",,14963,English,1088,United Way Fairfield County TCE,2022-03-20T00:01:00.857086
1878,Required,false,0101000020E6100000747973B8568B54C0C3F2E7DB82BB4440,2020-01-10T19:32:32.232571,01 FEB 2022 - 14 APR 2022,"351 West Sixth Street
Lorain, OH 44052
440-277-6530
Volunteer Prepared Taxes",,20611,English,1088,Lorain Public Library Main Branch,2022-03-20T00:01:01.007343
1877,Required,false,0101000020E6100000697407B1338B54C0600322C495BB4440,2020-01-10T19:32:32.224787,31 JAN 2022 - 15 APR 2022,"642 Broadway
Lorain, OH 44052
440-277-6530
Volunteer Prepared Taxes",,22362,English,1088,United Way of Greater Lorain County,2022-03-20T00:01:01.025823
1872,Required,true,0101000020E61000002BC24D46952055C0F7AC6BB41C284040,2020-01-10T19:32:32.1855,06 FEB 2017 - 14 APR 2017,"6707 Flat Rock Ct
Midland, GA 31820
706-256-1837
Volunteer Prepared Taxes",,14974,"English,Spanish",1078,Goodwill Southern Rivers - Midland,2022-01-09T00:00:47.989319
1875,Required,false,0101000020E61000004D689258521255C0AD1397E315F24040,2020-01-10T19:32:32.20924,05 FEB 2022 - 09 APR 2022,"3510 Shallowford Rd NE
Atlanta, GA 30341
770-936-0969
Volunteer Prepared Taxes",,22390,"English,Korean,Spanish,Chinese,Vietnamese",1088,Center For Pan Asian Community Service CPACS AIM IRS,2022-03-20T00:01:01.047402
1881,Required,false,0101000020E61000005BEB8B84B69954C07024D06053074440,2020-01-10T19:32:32.256082,03 FEB 2022 - 09 APR 2022,"23 South Park Place
Ste 200
Newark, OH 43055
740-345-1970
Volunteer Prepared Taxes",,2465,English,1088,Licking County Coalition for Housing,2022-03-20T00:01:01.079874
1887,Not Required,false,0101000020E6100000FA0B3D62F41255C0022A1C412AD94040,2020-01-10T19:32:32.302859,05 FEB 2022 - 09 APR 2022,"2340 Clifton Springs Road
Decatur, GA 30034
Volunteer Prepared Taxes",SAT 9:00AM-3:30PM,1264,English,1088,Beulah Missionary Baptist Church,2022-03-20T00:01:01.131097
1890,Not Required,false,0101000020E6100000C8D0B1834A1555C02EFEB62748CC4040,2020-01-10T19:32:32.326054,05 FEB 2022 - 09 APR 2022,"2000 Clayton State Boulevard
Morrow, GA 30260
Volunteer Prepared Taxes",SAT 10:00AM-2:00PM,11758,English,1088,Clayton State University,2022-03-20T00:01:01.152829
1902,Required,true,0101000020E6100000ECDD1FEF559E54C00247020D36354340,2020-01-10T19:32:32.420847,17 JAN 2017 - 15 APR 2017,"1005 Virginia Avenue
Goodwill Industries of KYOWVA
Huntington, WV 25701
000-000-0211
Volunteer Prepared Taxes",,8636,English,1078,Goodwill Industries of KYOWVA,2022-01-09T00:00:47.989319
1903,Required,true,0101000020E61000006A4E5E64027654C0DF701FB935AF4440,2020-01-10T19:32:32.428506,05 FEB 2017 - 26 MAR 2017,"275 Eastland
Berea, OH 44017
440-826-8140
Volunteer Prepared Taxes",,19295,English,1078,Baldwin Wallace University Tax Clinic,2022-01-09T00:00:47.989319
1908,Required,true,0101000020E61000002A37514B737354C01E87C1FC15BE4440,2020-01-10T19:32:32.468514,04 FEB 2017 - 08 APR 2017,"15425 Detroit Ave.
Lakewood Library
Lakewood, OH 44107
216-000-0211
Volunteer Prepared Taxes",,3706,English,1078,Lakewood Init Financial Edu.,2022-01-09T00:00:47.989319
1916,Required,true,0101000020E61000007D7555A0167054C0A8C5E061DABB4440,2020-01-10T19:32:32.530882,06 FEB 2017 - 17 APR 2017,"9830 Lorain Ave
Cleveland, OH 44102
216-000-0211
Volunteer Prepared Taxes",,5560,English,1078,Westshore NFSC,2022-01-09T00:00:47.989319
1922,Required,false,0101000020E6100000102219726C6A54C0A0185932C7C04440,2020-01-10T19:32:32.584602,01 FEB 2022 - 15 APR 2022,"3631 Perkins Avenue
Suite 2A-W
Cleveland, OH 44114
216-436-2000
Volunteer Prepared Taxes",,23591,"English,Chinese,Arabic",1088,"Asian Services In Action, Inc.",2022-03-20T00:01:01.538123
1961,Not Required,true,0101000020E610000059501894698454C0C366800BB2734240,2020-01-10T19:32:32.887399,31 JAN 2017 - 18 APR 2017,"141 Highlands Drive
Southwest  Virginia Community College Learning Lab
Lebanon, VA 24266
276-619-2249
Volunteer Prepared Taxes",TUE 10:00AM-2:00PM,2498,English,1078,People Inc. - Russell County,2022-01-09T00:00:47.989319
1998,Required,true,0101000020E6100000DE921CB0AB9F54C0B7973446EB424140,2020-01-10T19:32:33.183356,03 FEB 2017 - 14 APR 2017,"91 Breazeale Street
Anderson County Library - Belton Branch
Belton, SC 29627
866-892-9211
Volunteer Prepared Taxes",,15566,English,1078,Anderson County Library - Belton VITA,2022-01-09T00:00:47.989319
2016,Not Required,true,0101000020E61000006FD8B628B32D54C0FBAF73D366064440,2020-01-10T19:32:33.337011,03 FEB 2017 - 31 MAR 2017,"99 Valley Boulevard
Hope United Methodist Church
Wheeling, WV 26003
Volunteer Prepared Taxes",FRI 6:00PM-8:00PM,7249,English,1078,Hope United Methodist Church,2022-01-09T00:00:47.989319
2018,Not Required,true,0101000020E6100000E1D05B3CBC2554C054909F8D5C334440,2020-01-10T19:32:33.381906,04 FEB 2017 - 15 APR 2017,"3442 Main Street
Mary H. Weir Public Library
Weirton, WV 26062
Volunteer Prepared Taxes",SAT 10:00AM-4:00PM,20461,English,1078,Mary H. Weir Public Library,2022-01-09T00:00:47.989319
2019,Not Required,true,0101000020E6100000E6EAC726F96054C0E33785950A6A4240,2020-01-10T19:32:33.389584,02 JAN 2017 - 30 NOV 2017,"602 South Iron Street
Marion, VA 24354
276-783-7337
Volunteer Prepared Taxes","MON 8:30AM-5:00PM
TUE 8:30AM-5:00PM
WED 8:30AM-5:00PM
THU 8:30AM-5:00PM
FRI 8:30AM-5:00PM",7295,English,1078,Mountain Community Action - Smyth,2022-01-09T00:00:47.989319
1959,Not Required,true,0101000020E6100000E0F3C308E18B54C0DA1EBDE13E4C4240,2020-01-10T19:32:32.872125,24 JAN 2017 - 18 APR 2017,"701 Goode Street
Bristol Public Library
Bristol, VA 24201
276-619-2249
Volunteer Prepared Taxes","TUE 5:00PM-7:30PM
SAT 10:00AM-3:00PM",2497,English,1078,People Inc. - Bristol,2022-01-09T00:00:47.989319
1960,Required,true,0101000020E61000001AFA27B8587754C0516859F78FCD4240,2020-01-10T19:32:32.879841,24 JAN 2017 - 18 APR 2017,"202 Larry Joe Harless Drive
Larry Joe Harless Community Center
Volunteer Prepared and Self-Prep
Gilbert, WV 25621
304-664-2500
Volunteer Prepared Taxes",,24702,English,1078,Larry Joe Harless Community Center,2022-01-09T00:00:47.989319
1935,Not Required,false,0101000020E6100000FF2268CC246154C0506D7022FA894440,2020-01-10T19:32:32.685329,05 FEB 2022 - 09 APR 2022,"259 South Broadway Street
Akron, OH 44325
Volunteer Prepared Taxes",SAT 9:00AM-5:00PM,10707,English,1088,University of Akron VITA,2022-03-20T00:01:01.813562
1936,Not Required,false,0101000020E61000004F0306499FB054C0026729594E164240,2020-01-10T19:32:32.693211,10 FEB 2022 - 07 APR 2022,"60 Shiloh Road
Meens Center
Greeneville, TN 37743
Volunteer Prepared Taxes",THU 5:30PM-9:30PM,24734,English,1088,Tusculum University,2022-03-20T00:01:01.825194
1971,Required,true,0101000020E61000008FE4F21FD2B154C09147702365534140,2020-01-10T19:32:32.969299,06 FEB 2017 - 17 APR 2017,"650 S. Mechanic Street
Pendleton Branch Library
Pendleton, SC 29670
866-892-9211
Volunteer Prepared Taxes",,10303,English,1078,Anderson County - Pendleton VITA,2022-01-09T00:00:47.989319
1938,Required,false,0101000020E6100000E1421EC18D5E54C0691D554D108D4440,2020-01-10T19:32:32.708978,04 FEB 2022 - 08 APR 2022,"1040  East Tallmadge Avenue
Ohio Means Job Summit County DJFS
Akron, OH 44310
866-861-6401
Volunteer Prepared Taxes",,22800,English,1088,Ohio Means Jobs Summit County DJFS,2022-03-20T00:01:01.84685
2028,Not Required,true,0101000020E6100000BF9D44847F3454C0C619C39CA0754340,2020-01-10T19:32:33.46443,24 JAN 2017 - 15 APR 2017,"Department of Business, 200 High Street
Glenville State College
Self-Prep Taxes Only
Glenville, WV 26351
Self-Prep Taxes Only","TUE 3:00PM-5:00PM
THU 3:00AM-5:00PM",15921,English,1078,Glenville State College FSA Stand-Alone,2022-01-09T00:00:47.989319
2029,Required,true,0101000020E6100000C214E5D2F8E254C039D55A9885763F40,2020-01-10T19:32:33.472503,02 FEB 2017 - 18 APR 2017,"1468 Carpenter Road, South
Same day off-site preparation offered
Tifton, GA 31793
229-391-7980
Volunteer Prepared Taxes",,23577,English,1078,"VITA, IFAS/UGA Tift County, GA Virtual Intake Site",2022-01-09T00:00:47.989319
1941,Required,false,0101000020E6100000320395F1EF5754C02E724F5777664440,2020-01-10T19:32:32.732111,17 FEB 2022 - 04 APR 2022,"401 Market Avenue, North
Suite 102
Canton, OH 44702
330-491-9976
Volunteer Prepared Taxes",,20214,English,1088,United Way of Greater Stark County - Main,2022-03-20T00:01:01.943158
1968,Required,false,0101000020E610000045F5D6C0564154C04888F2052D764440,2020-01-10T19:32:32.945842,12 FEB 2022 - 09 APR 2022,"195 W Ohio Ave
Sebring, OH 44672
330-540-1947
Volunteer Prepared Taxes",,9481,English,1088,Sebring Public Library,2022-03-20T00:01:02.247682
1969,Required,false,0101000020E6100000DE3829CC7BAD54C0213D450E11714140,2020-01-10T19:32:32.953575,03 FEB 2022 - 12 APR 2022,"124 North Catherine Street
Pickens, SC 29671
864-477-1477
Volunteer Prepared Taxes",,13198,English,1088,Village Branch  Library,2022-03-20T00:01:02.258906
1974,Required,false,0101000020E610000031957EC2D98054C00F46EC1340594240,2020-01-10T19:32:32.99266,01 FEB 2022 - 15 APR 2022,"1173 West Main Street
Abingdon, VA 24210
276-619-2235
Volunteer Prepared Taxes",,7291,"English,Spanish",1088,People Inc. - Washington County,2022-03-20T00:01:02.303705
1967,Required,false,0101000020E6100000D95C35CF11A754C0AEB6627FD9694140,2020-01-10T19:32:32.938036,31 JAN 2022 - 18 APR 2022,"201 South 5th St.
Suite 212
Easley, SC 29640
864-477-1477
Volunteer Prepared Taxes",,13193,English,1088,Central/Clemson Library Mobile (Sign Language),2022-03-20T00:01:02.337651
2031,Required,false,0101000020E610000019ABCDFFABAC54C02E910BCEE0AB4040,2020-01-10T19:32:33.488101,17 JAN 2022 - 15 APR 2022,"1857 Mitchell Road
Warrenton, GA 30828
706-465-1006
Volunteer Prepared Taxes",,1931,English,1088,Warren County Family Connection,2022-03-20T00:01:03.095552
2041,Required,false,0101000020E6100000D5CF9B8A540554C0E71725E82F104540,2020-01-10T19:32:33.567606,24 JAN 2022 - 15 APR 2022,"900 State Street
Erie, PA 16501
888-829-5680
Volunteer Prepared Taxes",,23190,English,1088,EFT Gannon University,2022-03-20T00:01:03.22435
2052,Required,true,0101000020E610000038A45181937B54C0AF0793E2E3794140,2020-01-10T19:32:33.661973,10 FEB 2017 - 07 APR 2017,"160 E. St. John St.
Spartanburg, SC 29306
864-582-2975
Volunteer Prepared Taxes",,19265,English,1078,Johnson College of Business and Economics,2022-01-09T00:00:47.989319
2055,Required,true,0101000020E61000009A0B5C1E6B7B54C0B4006DAB59794140,2020-01-10T19:32:33.721958,09 FEB 2017 - 06 APR 2017,"161 East Kennedy Street
Spartanburg, SC 29306
864-582-2975
Volunteer Prepared Taxes",,21968,English,1078,BBBS VITA Spartanburg,2022-01-09T00:00:47.989319
2090,Required,false,0101000020E61000007AA86DC328FC53C038BBB54C863B4440,2020-01-10T19:32:34.011582,05 FEB 2022 - 09 APR 2022,"113 North Pacific Avenue
Lower Level
Pittsburgh, PA 15224
412-441-6950
Volunteer Prepared Taxes",,9392,English,1088,BGC Community Center,2022-03-20T00:01:03.674834
2062,Required,true,0101000020E6100000CB64389ECF8154C05E126745D4404140,2020-01-10T19:32:33.77678,01 FEB 2017 - 13 APR 2017,"201 Anderson Drive
Laurens, SC 29360
864-340-9286
Volunteer Prepared Taxes",,15568,English,1078,Piedmont Rural Telephone Company VITA,2022-01-09T00:00:47.989319
2070,Not Required,true,0101000020E6100000111E6D1CB14554C0354415FE0C794240,2020-01-10T19:32:33.840106,02 JAN 2017 - 30 NOV 2017,"680 West Main Street
Wytheville, VA 24382
Volunteer Prepared Taxes","MON 8:30AM-5:00PM
TUE 8:30AM-5:00PM
WED 8:30AM-5:00PM
THU 8:30AM-5:00PM
FRI 8:30AM-5:00PM",7297,English,1078,Mountain Community Action Wythe,2022-01-09T00:00:47.989319
2078,Required,true,0101000020E610000065A54929E80B54C0B8CCE9B298F24340,2020-01-10T19:32:33.9025,24 JAN 2017 - 04 APR 2017,"58 East Greene Street
Waynesburg, PA 15370
000-000-0211
Volunteer Prepared Taxes",,3598,English,1078,Community Action Southwest Greene,2022-01-09T00:00:47.989319
2080,Required,true,0101000020E6100000C9AEB48CD44754C0473B6EF8DD404240,2020-01-10T19:32:33.918304,25 JAN 2017 - 12 APR 2017,"115 Atwood St
Sparta, NC 28675
336-372-5573
Volunteer Prepared Taxes",,18221,"English,Spanish",1078,Alleghany County Public Library,2022-01-09T00:00:47.989319
2097,Required,true,0101000020E6100000FDA36FD2343B54C005FBAF73D3544240,2020-01-10T19:32:34.084166,23 JAN 2017 - 18 APR 2017,"206 North Main Street
GALAX, VA 24333
276-236-7131
Volunteer Prepared Taxes",,7294,English,1078,Rooftop Of Virginia CAP,2022-01-09T00:00:47.989319
2129,Required,true,0101000020E61000004DF6CFD380D853C0338AE596569B4440,2020-01-10T19:32:34.337734,06 FEB 2017 - 13 APR 2017,"644 Main Street
Self-prep taxes only
Clarion, PA 16214
814-226-4626
Self-Prep Taxes Only",,18551,English,1078,Clarion Free Library Literacy Council FSA Site,2022-01-09T00:00:47.989319
2138,Not Required,true,0101000020E6100000E8887C9752F653C0795A7EE02A774340,2020-01-10T19:32:34.407861,24 JAN 2017 - 18 APR 2017,"100 Campus Drive
Division of Business
Davis and Elkins College
Elkins, WV 26241
Volunteer Prepared Taxes",TUE 3:00AM-5:00PM,21869,English,1078,Davis and Elkins College,2022-01-09T00:00:47.989319
2151,Required,true,0101000020E6100000994869368FBC54C039D55A9885823E40,2020-01-10T19:32:34.517974,02 FEB 2017 - 18 APR 2017,"1143 US-41 NW
Same day off-site preparation offered
Jasper, FL 32052
386-792-6446
Volunteer Prepared Taxes",,19032,English,1078,"VITA, IFAS / UF Hamilton Virtual Intake Site",2022-01-09T00:00:47.989319
2152,Not Required,true,0101000020E61000005F44DB31753954C06214048F6F934140,2020-01-10T19:32:34.525617,28 JAN 2017 - 01 APR 2017,"7410 Nations Ford Road
Charlotte, NC 28217
Volunteer Prepared Taxes",SAT 10:00AM-2:00PM,18091,English,1078,Nations Ford Comm Church,2022-01-09T00:00:47.989319
2158,Required,true,0101000020E6100000B456B439CE3554C0395E81E8499D4140,2020-01-10T19:32:34.572698,24 JAN 2017 - 13 APR 2017,"310 North Tryon Street
Charlotte, NC 28202
704-761-8482
Volunteer Prepared Taxes",,11007,English,1078,Charlotte-Meck Public Library,2022-01-09T00:00:47.989319
2176,Not Required,true,0101000020E61000009775FF58881054C074266DAAEE0F4240,2020-01-10T19:32:34.71773,24 JAN 2017 - 13 APR 2017,"2701 University Parkway
Volunteer Prepared and Self-Help
Winston-Salem, NC 27115
Volunteer Prepared Taxes","WED 4:00PM-8:00PM
THU 4:00PM-8:00PM",4335,English,1078,Forsyth Goodwill Industries,2022-01-09T00:00:47.989319
