ZCTA5,City,State,County,Org ID,United Way,#e-filed returns
68873,Saint Paul,NE,Howard,29060F,"Heartland United Way, Inc.",2.0
68876,Shelton,NE,Buffalo,29080F,United Way of the Kearney Area,4.0
68883,Wood River,NE,Hall,29060F,"Heartland United Way, Inc.",6.0
68901,Hastings,NE,Adams,29070F,United Way of South Central Nebraska,18.0
68920,Alma,NE,Harlan,29080F,United Way of the Kearney Area,1.0
68924,Axtell,NE,Kearney,29080F,United Way of the Kearney Area,6.0
68945,Heartwell,NE,Kearney,29080F,United Way of the Kearney Area,1.0
68949,Holdrege,NE,Phelps,29080F,United Way of the Kearney Area,6.0
68957,Lawrence,NE,Nuckolls,29070F,United Way of South Central Nebraska,4.0
68959,Minden,NE,Kearney,29080F,United Way of the Kearney Area,3.0
68973,Roseland,NE,Adams,29070F,United Way of South Central Nebraska,2.0
69001,McCook,NE,Red Willow,29130F,"Mid-Plains United Way, Inc.",60.0
69020,Bartley,NE,Red Willow,29130F,"Mid-Plains United Way, Inc.",1.0
69024,Culbertson,NE,Hitchcock,29130F,"Mid-Plains United Way, Inc.",3.0
69025,Curtis,NE,Frontier,29130F,"Mid-Plains United Way, Inc.",2.0
69026,Danbury,NE,Red Willow,29130F,"Mid-Plains United Way, Inc.",1.0
69030,Haigler,NE,Dundy,29130F,"Mid-Plains United Way, Inc.",2.0
69032,Hayes Center,NE,Hayes,29130F,"Mid-Plains United Way, Inc.",1.0
69033,Imperial,NE,Chase,29130F,"Mid-Plains United Way, Inc.",1.0
69034,Indianola,NE,Red Willow,29130F,"Mid-Plains United Way, Inc.",6.0
69038,Maywood,NE,Frontier,29130F,"Mid-Plains United Way, Inc.",2.0
69043,Stratton,NE,Hitchcock,29130F,"Mid-Plains United Way, Inc.",1.0
69101,North Platte,NE,Lincoln,29130F,"Mid-Plains United Way, Inc.",14.0
69120,Arnold,NE,Custer,29080F,United Way of the Kearney Area,6.0
69121,Arthur,NE,Arthur,29150F,United Way of Western Nebraska,1.0
69131,Dalton,NE,Cheyenne,29150F,United Way of Western Nebraska,2.0
69133,Dix,NE,Kimball,29150F,United Way of Western Nebraska,1.0
69140,Grant,NE,Perkins,29130F,"Mid-Plains United Way, Inc.",1.0
69153,Ogallala,NE,Keith,29130F,"Mid-Plains United Way, Inc.",3.0
69154,Oshkosh,NE,Garden,29150F,United Way of Western Nebraska,2.0
69156,Potter,NE,Cheyenne,29150F,United Way of Western Nebraska,4.0
69162,Sidney,NE,Cheyenne,29150F,United Way of Western Nebraska,6.0
69301,Alliance,NE,Box Butte,29150F,United Way of Western Nebraska,3.0
69337,Chadron,NE,Dawes,29150F,United Way of Western Nebraska,2.0
69339,Crawford,NE,Dawes,29150F,United Way of Western Nebraska,2.0
69341,Gering,NE,Scotts Bluff,29150F,United Way of Western Nebraska,34.0
69343,Gordon,NE,Sheridan,29150F,United Way of Western Nebraska,2.0
69352,Lyman,NE,Scotts Bluff,29150F,United Way of Western Nebraska,1.0
69355,Melbeta,NE,Scotts Bluff,29150F,United Way of Western Nebraska,1.0
69356,Minatare,NE,Scotts Bluff,29150F,United Way of Western Nebraska,1.0
69357,Mitchell,NE,Scotts Bluff,29150F,United Way of Western Nebraska,12.0
69358,Morrill,NE,Scotts Bluff,29150F,United Way of Western Nebraska,2.0
69361,Scottsbluff,NE,Scotts Bluff,29150F,United Way of Western Nebraska,64.0
70001,Metairie,LA,Jefferson,20130F,United Way of Southeast Louisiana,12.0
70002,Metairie,LA,Jefferson,20130F,United Way of Southeast Louisiana,4.0
70003,Metairie,LA,Jefferson,20130F,United Way of Southeast Louisiana,5.0
70005,Metairie,LA,Jefferson,20130F,United Way of Southeast Louisiana,2.0
70006,Metairie,LA,Jefferson,20130F,United Way of Southeast Louisiana,2.0
70032,Arabi,LA,Saint Bernard,20130F,United Way of Southeast Louisiana,3.0
70037,Belle Chasse,LA,Plaquemines,20130F,United Way of Southeast Louisiana,1.0
70039,Boutte,LA,Saint Charles,20065F,United Way of St. Charles,3.0
70043,Chalmette,LA,Saint Bernard,20130F,United Way of Southeast Louisiana,6.0
70053,Gretna,LA,Jefferson,20130F,United Way of Southeast Louisiana,2.0
70056,Gretna,LA,Jefferson,20130F,United Way of Southeast Louisiana,4.0
70058,Harvey,LA,Jefferson,20130F,United Way of Southeast Louisiana,4.0
70062,Kenner,LA,Jefferson,20130F,United Way of Southeast Louisiana,6.0
70065,Kenner,LA,Jefferson,20130F,United Way of Southeast Louisiana,8.0
70067,Lafitte,LA,Jefferson,20130F,United Way of Southeast Louisiana,1.0
70068,Laplace,LA,St John the Baptist,20185F,St. John United Way,10.0
70070,Luling,LA,Saint Charles,20065F,United Way of St. Charles,2.0
70072,Marrero,LA,Jefferson,20130F,United Way of Southeast Louisiana,8.0
70080,Paradis,LA,Saint Charles,20065F,United Way of St. Charles,1.0
70083,Port Sulphur,LA,Plaquemines,20130F,United Way of Southeast Louisiana,1.0
70094,Westwego,LA,Jefferson,20130F,United Way of Southeast Louisiana,4.0
70112,New Orleans,LA,Orleans,20130F,United Way of Southeast Louisiana,1.0
70113,New Orleans,LA,Orleans,20130F,United Way of Southeast Louisiana,4.0
70114,New Orleans,LA,Orleans,20130F,United Way of Southeast Louisiana,9.0
70115,New Orleans,LA,Orleans,20130F,United Way of Southeast Louisiana,10.0
70116,New Orleans,LA,Orleans,20130F,United Way of Southeast Louisiana,5.0
70117,New Orleans,LA,Orleans,20130F,United Way of Southeast Louisiana,25.0
70118,New Orleans,LA,Orleans,20130F,United Way of Southeast Louisiana,14.0
70119,New Orleans,LA,Orleans,20130F,United Way of Southeast Louisiana,28.0
70121,New Orleans,LA,Jefferson,20130F,United Way of Southeast Louisiana,3.0
70122,New Orleans,LA,Orleans,20130F,United Way of Southeast Louisiana,20.0
70123,New Orleans,LA,Jefferson,20130F,United Way of Southeast Louisiana,4.0
70124,New Orleans,LA,Orleans,20130F,United Way of Southeast Louisiana,3.0
70125,New Orleans,LA,Orleans,20130F,United Way of Southeast Louisiana,10.0
70126,New Orleans,LA,Orleans,20130F,United Way of Southeast Louisiana,10.0
70127,New Orleans,LA,Orleans,20130F,United Way of Southeast Louisiana,13.0
70128,New Orleans,LA,Orleans,20130F,United Way of Southeast Louisiana,4.0
70129,New Orleans,LA,Orleans,20130F,United Way of Southeast Louisiana,7.0
70130,New Orleans,LA,Orleans,20130F,United Way of Southeast Louisiana,7.0
70131,New Orleans,LA,Orleans,20130F,United Way of Southeast Louisiana,8.0
70301,Thibodaux,LA,Lafourche,20140F,United Way for South Louisiana,61.0
70342,Berwick,LA,Saint Mary,20140F,United Way for South Louisiana,1.0
70345,Cut Off,LA,Lafourche,20140F,United Way for South Louisiana,1.0
70346,Donaldsonville,LA,Ascension,20020U,Capital Area United Way,2.0
70353,Dulac,LA,Terrebonne,20140F,United Way for South Louisiana,1.0
70355,Gheens,LA,Lafourche,20140F,United Way for South Louisiana,1.0
70358,Grand Isle,LA,Jefferson,20130F,United Way of Southeast Louisiana,1.0
70359,Gray,LA,Terrebonne,20140F,United Way for South Louisiana,16.0
70360,Houma,LA,Terrebonne,20140F,United Way for South Louisiana,1.0
70363,Houma,LA,Terrebonne,20140F,United Way for South Louisiana,1.0
70364,Houma,LA,Terrebonne,20140F,United Way for South Louisiana,8.0
70374,Lockport,LA,Lafourche,20140F,United Way for South Louisiana,3.0
70377,Montegut,LA,Terrebonne,20140F,United Way for South Louisiana,2.0
70380,Morgan City,LA,Saint Mary,20140F,United Way for South Louisiana,3.0
70390,Napoleonville,LA,Assumption,20140F,United Way for South Louisiana,1.0
70394,Raceland,LA,Lafourche,20140F,United Way for South Louisiana,4.0
70401,Hammond,LA,Tangipahoa,20070F,United Way of Southeast Louisiana - Tangipahoa,4.0
70403,Hammond,LA,Tangipahoa,20070F,United Way of Southeast Louisiana - Tangipahoa,4.0
70420,Abita Springs,LA,Saint Tammany,20130F,United Way of Southeast Louisiana,3.0
70422,Amite,LA,Tangipahoa,20070F,United Way of Southeast Louisiana - Tangipahoa,4.0
70427,Bogalusa,LA,Washington,20130F,United Way of Southeast Louisiana,10.0
70431,Bush,LA,Saint Tammany,20130F,United Way of Southeast Louisiana,4.0
70433,Covington,LA,Saint Tammany,20130F,United Way of Southeast Louisiana,18.0
70435,Covington,LA,Saint Tammany,20130F,United Way of Southeast Louisiana,10.0
70438,Franklinton,LA,Washington,20130F,United Way of Southeast Louisiana,2.0
70441,Greensburg,LA,Saint Helena,20020U,Capital Area United Way,6.0
70443,Independence,LA,Tangipahoa,20070F,United Way of Southeast Louisiana - Tangipahoa,6.0
70445,Lacombe,LA,Saint Tammany,20130F,United Way of Southeast Louisiana,7.0
70447,Madisonville,LA,Saint Tammany,20130F,United Way of Southeast Louisiana,4.0
70448,Mandeville,LA,Saint Tammany,20130F,United Way of Southeast Louisiana,12.0
70452,Pearl River,LA,Saint Tammany,20130F,United Way of Southeast Louisiana,2.0
70453,Pine Grove,LA,Saint Helena,20130F,United Way of Southeast Louisiana,2.0
70454,Ponchatoula,LA,Tangipahoa,20070F,United Way of Southeast Louisiana - Tangipahoa,11.0
70458,Slidell,LA,Saint Tammany,20130F,United Way of Southeast Louisiana,13.0
70460,Slidell,LA,Saint Tammany,20130F,United Way of Southeast Louisiana,7.0
70461,Slidell,LA,Saint Tammany,20130F,United Way of Southeast Louisiana,4.0
70466,Tickfaw,LA,Tangipahoa,20070F,United Way of Southeast Louisiana - Tangipahoa,2.0
70471,Mandeville,LA,Saint Tammany,20130F,United Way of Southeast Louisiana,9.0
70501,Lafayette,LA,Lafayette,20080F,United Way of Acadiana,1.0
70503,Lafayette,LA,Lafayette,20080F,United Way of Acadiana,3.0
70506,Lafayette,LA,Lafayette,20080F,United Way of Acadiana,5.0
70507,Lafayette,LA,Lafayette,20080F,United Way of Acadiana,1.0
70508,Lafayette,LA,Lafayette,20080F,United Way of Acadiana,13.0
70510,Abbeville,LA,Vermilion,20080F,United Way of Acadiana,1.0
70512,Arnaudville,LA,Saint Landry,20170F,St. Landry-Evangeline United Way,2.0
70514,Baldwin,LA,Saint Mary,20140F,United Way for South Louisiana,1.0
70515,Basile,LA,Acadia,20170F,St. Landry-Evangeline United Way,2.0
70517,Breaux Bridge,LA,Saint Martin,20080F,United Way of Acadiana,2.0
70520,Carencro,LA,Lafayette,20080F,United Way of Acadiana,4.0
70526,Crowley,LA,Acadia,20080F,United Way of Acadiana,2.0
70529,Duson,LA,Lafayette,20080F,United Way of Acadiana,6.0
70535,Eunice,LA,Saint Landry,20170F,St. Landry-Evangeline United Way,3.0
70542,Gueydan,LA,Vermilion,20090U,"United Way of Southwest Louisiana, Inc.",2.0
70546,Jennings,LA,Jefferson Davis,20090U,"United Way of Southwest Louisiana, Inc.",2.0
70555,Maurice,LA,Vermilion,20080F,United Way of Acadiana,6.0
70560,New Iberia,LA,Iberia,20120F,"United Way of Iberia, Inc.",6.0
70570,Opelousas,LA,Saint Landry,20170F,St. Landry-Evangeline United Way,5.0
70582,Saint Martinville,LA,Saint Martin,20080F,United Way of Acadiana,10.0
70583,Scott,LA,Lafayette,20080F,United Way of Acadiana,4.0
70584,Sunset,LA,Saint Landry,20170F,St. Landry-Evangeline United Way,3.0
70589,Washington,LA,Saint Landry,20170F,St. Landry-Evangeline United Way,2.0
70592,Youngsville,LA,Lafayette,20080F,United Way of Acadiana,12.0
70601,Lake Charles,LA,Calcasieu,20090U,"United Way of Southwest Louisiana, Inc.",24.0
70605,Lake Charles,LA,Calcasieu,20090U,"United Way of Southwest Louisiana, Inc.",21.0
70607,Lake Charles,LA,Calcasieu,20090U,"United Way of Southwest Louisiana, Inc.",18.0
70611,Lake Charles,LA,Calcasieu,20090U,"United Way of Southwest Louisiana, Inc.",7.0
70615,Lake Charles,LA,Calcasieu,20090U,"United Way of Southwest Louisiana, Inc.",5.0
70647,Iowa,LA,Calcasieu,20090U,"United Way of Southwest Louisiana, Inc.",6.0
70655,Oberlin,LA,Allen,20090U,"United Way of Southwest Louisiana, Inc.",1.0
70657,Ragley,LA,Beauregard,20090U,"United Way of Southwest Louisiana, Inc.",8.0
70663,Sulphur,LA,Calcasieu,20090U,"United Way of Southwest Louisiana, Inc.",6.0
70665,Sulphur,LA,Calcasieu,20090U,"United Way of Southwest Louisiana, Inc.",2.0
70669,Westlake,LA,Calcasieu,20090U,"United Way of Southwest Louisiana, Inc.",2.0
70706,Denham Springs,LA,Livingston,20020U,Capital Area United Way,4.0
70710,Addis,LA,West Baton Rouge,20020U,Capital Area United Way,1.0
70714,Baker,LA,East Baton Rouge,20020U,Capital Area United Way,5.0
70719,Brusly,LA,West Baton Rouge,20020U,Capital Area United Way,4.0
70721,Carville,LA,Iberville,20020U,Capital Area United Way,1.0
70725,Darrow,LA,Ascension,20020U,Capital Area United Way,3.0
70726,Denham Springs,LA,Livingston,20020U,Capital Area United Way,10.0
70729,Erwinville,LA,West Baton Rouge,20020U,Capital Area United Way,2.0
70737,Gonzales,LA,Ascension,20020U,Capital Area United Way,7.0
70752,Lakeland,LA,Pointe Coupee,20020U,Capital Area United Way,1.0
70754,Livingston,LA,Livingston,20020U,Capital Area United Way,4.0
70760,New Roads,LA,Pointe Coupee,20020U,Capital Area United Way,1.0
70764,Plaquemine,LA,Iberville,20020U,Capital Area United Way,8.0
70767,Port Allen,LA,West Baton Rouge,20020U,Capital Area United Way,2.0
70769,Prairieville,LA,Ascension,20020U,Capital Area United Way,6.0
70774,Saint Amant,LA,Ascension,20020U,Capital Area United Way,2.0
70775,Saint Francisville,LA,West Feliciana,20020U,Capital Area United Way,1.0
70777,Slaughter,LA,East Feliciana,20020U,Capital Area United Way,2.0
70783,Ventress,LA,Pointe Coupee,20020U,Capital Area United Way,1.0
70785,Walker,LA,Livingston,20020U,Capital Area United Way,6.0
70788,White Castle,LA,Iberville,20020U,Capital Area United Way,1.0
70791,Zachary,LA,East Baton Rouge,20020U,Capital Area United Way,8.0
70802,Baton Rouge,LA,East Baton Rouge,20020U,Capital Area United Way,12.0
70803,Baton Rouge,LA,East Baton Rouge,20020U,Capital Area United Way,2.0
70805,Baton Rouge,LA,East Baton Rouge,20020U,Capital Area United Way,9.0
70806,Baton Rouge,LA,East Baton Rouge,20020U,Capital Area United Way,19.0
70807,Baton Rouge,LA,East Baton Rouge,20020U,Capital Area United Way,4.0
70808,Baton Rouge,LA,East Baton Rouge,20020U,Capital Area United Way,8.0
70809,Baton Rouge,LA,East Baton Rouge,20020U,Capital Area United Way,14.0
70810,Baton Rouge,LA,East Baton Rouge,20020U,Capital Area United Way,11.0
70811,Baton Rouge,LA,East Baton Rouge,20020U,Capital Area United Way,1.0
70812,Baton Rouge,LA,East Baton Rouge,20020U,Capital Area United Way,4.0
70814,Baton Rouge,LA,East Baton Rouge,20020U,Capital Area United Way,3.0
70815,Baton Rouge,LA,East Baton Rouge,20020U,Capital Area United Way,4.0
70816,Baton Rouge,LA,East Baton Rouge,20020U,Capital Area United Way,6.0
70817,Baton Rouge,LA,East Baton Rouge,20020U,Capital Area United Way,14.0
70818,Baton Rouge,LA,East Baton Rouge,20020U,Capital Area United Way,1.0
70820,Baton Rouge,LA,East Baton Rouge,20020U,Capital Area United Way,10.0
70836,Baton Rouge,LA,East Baton Rouge,20020U,Capital Area United Way,2.0
71001,Arcadia,LA,Bienville,20190F,United Way of Northwest Louisiana,3.0
71004,Belcher,LA,Caddo,20190F,United Way of Northwest Louisiana,1.0
71006,Benton,LA,Bossier,20190F,United Way of Northwest Louisiana,3.0
71007,Bethany,LA,Caddo,20190F,United Way of Northwest Louisiana,1.0
71016,Castor,LA,Bienville,20190F,United Way of Northwest Louisiana,1.0
71019,Coushatta,LA,Red River,20190F,United Way of Northwest Louisiana,50.0
71027,Frierson,LA,De Soto,20190F,United Way of Northwest Louisiana,3.0
71031,Goldonna,LA,Natchitoches,20190F,United Way of Northwest Louisiana,2.0
71033,Greenwood,LA,Caddo,20190F,United Way of Northwest Louisiana,2.0
71037,Haughton,LA,Bossier,20190F,United Way of Northwest Louisiana,8.0
71038,Haynesville,LA,Claiborne,20190F,United Way of Northwest Louisiana,2.0
71040,Homer,LA,Claiborne,20190F,United Way of Northwest Louisiana,7.0
71044,Ida,LA,Caddo,20190F,United Way of Northwest Louisiana,2.0
71047,Keithville,LA,Caddo,20190F,United Way of Northwest Louisiana,6.0
71051,Elm Grove,LA,Bossier,20190F,United Way of Northwest Louisiana,4.0
71052,Mansfield,LA,De Soto,20190F,United Way of Northwest Louisiana,6.0
71055,Minden,LA,Webster,20190F,United Way of Northwest Louisiana,6.0
71060,Mooringsport,LA,Caddo,20190F,United Way of Northwest Louisiana,1.0
71067,Princeton,LA,Bossier,20190F,United Way of Northwest Louisiana,2.0
71068,Ringgold,LA,Bienville,20190F,United Way of Northwest Louisiana,2.0
71075,Springhill,LA,Webster,20190F,United Way of Northwest Louisiana,2.0
71078,Stonewall,LA,De Soto,20190F,United Way of Northwest Louisiana,3.0
71082,Vivian,LA,Caddo,20190F,United Way of Northwest Louisiana,1.0
71101,Shreveport,LA,Caddo,20190F,United Way of Northwest Louisiana,6.0
71103,Shreveport,LA,Caddo,20190F,United Way of Northwest Louisiana,11.0
71104,Shreveport,LA,Caddo,20190F,United Way of Northwest Louisiana,22.0
71105,Shreveport,LA,Caddo,20190F,United Way of Northwest Louisiana,38.0
71106,Shreveport,LA,Caddo,20190F,United Way of Northwest Louisiana,24.0
71107,Shreveport,LA,Caddo,20190F,United Way of Northwest Louisiana,38.0
71108,Shreveport,LA,Caddo,20190F,United Way of Northwest Louisiana,21.0
71109,Shreveport,LA,Caddo,20190F,United Way of Northwest Louisiana,18.0
71111,Bossier City,LA,Bossier,20190F,United Way of Northwest Louisiana,16.0
71112,Bossier City,LA,Bossier,20190F,United Way of Northwest Louisiana,24.0
71115,Shreveport,LA,Caddo,20190F,United Way of Northwest Louisiana,18.0
71118,Shreveport,LA,Caddo,20190F,United Way of Northwest Louisiana,37.0
71119,Shreveport,LA,Caddo,20190F,United Way of Northwest Louisiana,9.0
71129,Shreveport,LA,Caddo,20190F,United Way of Northwest Louisiana,20.0
71202,Monroe,LA,Ouachita,20100F,United Way of Northeast Louisiana,2.0
71203,Monroe,LA,Ouachita,20100F,United Way of Northeast Louisiana,7.0
71220,Bastrop,LA,Morehouse,20100F,United Way of Northeast Louisiana,1.0
71225,Calhoun,LA,Ouachita,20100F,United Way of Northeast Louisiana,1.0
71234,Downsville,LA,Union,20100F,United Way of Northeast Louisiana,3.0
71241,Farmerville,LA,Union,20100F,United Way of Northeast Louisiana,1.0
71263,Oak Grove,LA,West Carroll,20100F,United Way of Northeast Louisiana,1.0
71264,Oak Ridge,LA,Morehouse,20100F,United Way of Northeast Louisiana,2.0
71269,Rayville,LA,Richland,20100F,United Way of Northeast Louisiana,1.0
71270,Ruston,LA,Lincoln,20100F,United Way of Northeast Louisiana,6.0
71282,Tallulah,LA,Madison,20100F,United Way of Northeast Louisiana,1.0
71291,West Monroe,LA,Ouachita,20100F,United Way of Northeast Louisiana,5.0
71292,West Monroe,LA,Ouachita,20100F,United Way of Northeast Louisiana,1.0
71295,Winnsboro,LA,Franklin,20100F,United Way of Northeast Louisiana,2.0
71301,Alexandria,LA,Rapides,20001F,United Way of Central Louisiana,10.0
71302,Alexandria,LA,Rapides,20001F,United Way of Central Louisiana,6.0
71303,Alexandria,LA,Rapides,20001F,United Way of Central Louisiana,10.0
71323,Center Point,LA,Avoyelles,20001F,United Way of Central Louisiana,2.0
71327,Cottonport,LA,Avoyelles,20001F,United Way of Central Louisiana,2.0
71328,Deville,LA,Rapides,20001F,United Way of Central Louisiana,3.0
71333,Evergreen,LA,Avoyelles,20001F,United Way of Central Louisiana,1.0
71341,Hessmer,LA,Avoyelles,20001F,United Way of Central Louisiana,1.0
71350,Mansura,LA,Avoyelles,20001F,United Way of Central Louisiana,2.0
71351,Marksville,LA,Avoyelles,20001F,United Way of Central Louisiana,42.0
71355,Moreauville,LA,Avoyelles,20001F,United Way of Central Louisiana,2.0
71360,Pineville,LA,Rapides,20001F,United Way of Central Louisiana,30.0
71369,Simmesport,LA,Avoyelles,20001F,United Way of Central Louisiana,1.0
71373,Vidalia,LA,Concordia,20100F,United Way of Northeast Louisiana,1.0
71403,Anacoco,LA,Vernon,20001F,United Way of Central Louisiana,2.0
71405,Ball,LA,Rapides,20001F,United Way of Central Louisiana,1.0
71409,Boyce,LA,Rapides,20001F,United Way of Central Louisiana,2.0
71411,Campti,LA,Natchitoches,20190F,United Way of Northwest Louisiana,1.0
71423,Dry Prong,LA,Grant,20001F,United Way of Central Louisiana,2.0
71430,Forest Hill,LA,Rapides,20001F,United Way of Central Louisiana,1.0
71433,Glenmora,LA,Rapides,20001F,United Way of Central Louisiana,2.0
71446,Leesville,LA,Vernon,20001F,United Way of Central Louisiana,3.0
71457,Natchitoches,LA,Natchitoches,20190F,United Way of Northwest Louisiana,18.0
71461,New Llano,LA,Vernon,20001F,United Way of Central Louisiana,2.0
71462,Noble,LA,Sabine,20190F,United Way of Northwest Louisiana,1.0
71469,Robeline,LA,Natchitoches,20190F,United Way of Northwest Louisiana,4.0
71483,Winnfield,LA,Winn,20190F,United Way of Northwest Louisiana,1.0
71486,Zwolle,LA,Sabine,20190F,United Way of Northwest Louisiana,1.0
71601,Pine Bluff,AR,Jefferson,04230U,United Way of Southeast Arkansas,3.0
71602,White Hall,AR,Jefferson,04230U,United Way of Southeast Arkansas,10.0
71603,Pine Bluff,AR,Jefferson,04230U,United Way of Southeast Arkansas,40.0
71635,Crossett,AR,Ashley,04070F,"United Way of Union County, Inc.",1.0
71638,Dermott,AR,Chicot,04180F,Heart of Arkansas United Way,9.0
71639,Dumas,AR,Desha,04230U,United Way of Southeast Arkansas,4.0
71653,Lake Village,AR,Chicot,26090F,"The United Way of Washington Cty., Inc.",1.0
71655,Monticello,AR,Drew,04180F,Heart of Arkansas United Way,6.0
71665,Rison,AR,Cleveland,04230U,United Way of Southeast Arkansas,1.0
71671,Warren,AR,Bradley,04180F,Heart of Arkansas United Way,3.0
71701,Camden,AR,Ouachita,04180F,Heart of Arkansas United Way,8.0
71730,El Dorado,AR,Union,04070F,"United Way of Union County, Inc.",2.0
71740,Emerson,AR,Columbia,04190F,United Way of Columbia County,1.0
71801,Hope,AR,Hempstead,04140F,United Way of Hempstead County,2.0
71832,De Queen,AR,Sevier,04180F,Heart of Arkansas United Way,2.0
71836,Foreman,AR,Little River,04180F,Heart of Arkansas United Way,1.0
71854,Texarkana,AR,Miller,04280U,"United Way of Greater Texarkana, Inc.",1.0
71857,Prescott,AR,Nevada,04140F,United Way of Hempstead County,2.0
71901,Hot Springs National Park,AR,Garland,04150U,United Way of the Ouachitas,2.0
71913,Hot Springs National Park,AR,Garland,04150U,United Way of the Ouachitas,6.0
71923,Arkadelphia,AR,Clark,04000F,Heart of Arkansas United Way (Clark County),9.0
71953,Mena,AR,Polk,04150U,United Way of the Ouachitas,8.0
71973,Wickes,AR,Polk,04180F,Heart of Arkansas United Way,2.0
72002,Alexander,AR,Saline,04180F,Heart of Arkansas United Way,6.0
72004,Altheimer,AR,Jefferson,04230U,United Way of Southeast Arkansas,1.0
72007,Austin,AR,Lonoke,04265F,"United Way of White County, Inc.",1.0
72011,Bauxite,AR,Saline,04180F,Heart of Arkansas United Way,4.0
72012,Beebe,AR,White,04265F,"United Way of White County, Inc.",2.0
72015,Benton,AR,Saline,04010F,Heart of Arkansas United Way (Saline County),22.0
72019,Benton,AR,Saline,04180F,Heart of Arkansas United Way,5.0
72022,Bryant,AR,Saline,04180F,Heart of Arkansas United Way,1.0
72023,Cabot,AR,Lonoke,04180F,Heart of Arkansas United Way,18.0
72029,Clarendon,AR,Monroe,04180F,Heart of Arkansas United Way,1.0
72031,Clinton,AR,Van Buren,04050F,"United Way of Central Arkansas, Inc.",9.0
72032,Conway,AR,Faulkner,04050F,"United Way of Central Arkansas, Inc.",20.0
72034,Conway,AR,Faulkner,04050F,"United Way of Central Arkansas, Inc.",35.0
72039,Damascus,AR,Van Buren,04050F,"United Way of Central Arkansas, Inc.",2.0
72058,Greenbrier,AR,Faulkner,04050F,"United Way of Central Arkansas, Inc.",7.0
72064,Hazen,AR,Prairie,04180F,Heart of Arkansas United Way,1.0
72076,Jacksonville,AR,Pulaski,04180F,Heart of Arkansas United Way,24.0
72081,Judsonia,AR,White,04265F,"United Way of White County, Inc.",1.0
72086,Lonoke,AR,Lonoke,04180F,Heart of Arkansas United Way,1.0
72103,Mabelvale,AR,Saline,04180F,Heart of Arkansas United Way,4.0
72104,Malvern,AR,Hot Spring,04180F,Heart of Arkansas United Way,24.0
72106,Mayflower,AR,Faulkner,04050F,"United Way of Central Arkansas, Inc.",5.0
72110,Morrilton,AR,Conway,04180F,Heart of Arkansas United Way,4.0
72113,Maumelle,AR,Pulaski,04180F,Heart of Arkansas United Way,7.0
72114,North Little Rock,AR,Pulaski,04180F,Heart of Arkansas United Way,6.0
72116,North Little Rock,AR,Pulaski,04180F,Heart of Arkansas United Way,10.0
72117,North Little Rock,AR,Pulaski,04180F,Heart of Arkansas United Way,4.0
72118,North Little Rock,AR,Pulaski,04180F,Heart of Arkansas United Way,12.0
72120,Sherwood,AR,Pulaski,04180F,Heart of Arkansas United Way,40.0
72121,Pangburn,AR,White,04265F,"United Way of White County, Inc.",2.0
72130,Prim,AR,Cleburne,04003F,United Way of North Central Arkansas,2.0
72131,Quitman,AR,Cleburne,04003F,United Way of North Central Arkansas,6.0
72135,Roland,AR,Pulaski,04180F,Heart of Arkansas United Way,1.0
72137,Rose Bud,AR,White,04265F,"United Way of White County, Inc.",2.0
72142,Scott,AR,Pulaski,04180F,Heart of Arkansas United Way,2.0
72143,Searcy,AR,White,04265F,"United Way of White County, Inc.",12.0
72150,Sheridan,AR,Grant,04230U,United Way of Southeast Arkansas,2.0
72160,Stuttgart,AR,Arkansas,04230U,United Way of Southeast Arkansas,4.0
72167,Traskwood,AR,Saline,04180F,Heart of Arkansas United Way,3.0
72173,Vilonia,AR,Faulkner,04050F,"United Way of Central Arkansas, Inc.",8.0
72201,Little Rock,AR,Pulaski,04180F,Heart of Arkansas United Way,1.0
72202,Little Rock,AR,Pulaski,04180F,Heart of Arkansas United Way,11.0
72204,Little Rock,AR,Pulaski,04180F,Heart of Arkansas United Way,10.0
72205,Little Rock,AR,Pulaski,04180F,Heart of Arkansas United Way,18.0
72207,Little Rock,AR,Pulaski,04180F,Heart of Arkansas United Way,2.0
72209,Little Rock,AR,Pulaski,04180F,Heart of Arkansas United Way,3.0
72210,Little Rock,AR,Pulaski,04180F,Heart of Arkansas United Way,16.0
72211,Little Rock,AR,Pulaski,04180F,Heart of Arkansas United Way,16.0
72212,Little Rock,AR,Pulaski,04180F,Heart of Arkansas United Way,5.0
72223,Little Rock,AR,Pulaski,04180F,Heart of Arkansas United Way,10.0
72227,Little Rock,AR,Pulaski,04180F,Heart of Arkansas United Way,4.0
72301,West Memphis,AR,Crittenden,45240U,United Way of the Mid-South,4.0
72326,Colt,AR,Saint Francis,04180F,Heart of Arkansas United Way,2.0
72331,Earle,AR,Crittenden,45240U,United Way of the Mid-South,2.0
72335,Forrest City,AR,Saint Francis,04180F,Heart of Arkansas United Way,4.0
72350,Joiner,AR,Mississippi,45240U,United Way of the Mid-South,1.0
72355,Lexa,AR,Phillips,04180F,Heart of Arkansas United Way,2.0
72364,Marion,AR,Crittenden,45240U,United Way of the Mid-South,3.0
72365,Marked Tree,AR,Poinsett,04160F,United Way of Northeast Arkansas,2.0
72390,West Helena,AR,Phillips,04180F,Heart of Arkansas United Way,1.0
72396,Wynne,AR,Cross,04160F,United Way of Northeast Arkansas,2.0
72401,Jonesboro,AR,Craighead,04160F,United Way of Northeast Arkansas,34.0
